
LOG start: 2018-03-08 08:40:02

Протокол :   Локальный IP             :Порт	     Внешний IP	      :Порт	:SVC/TYPE	            Данные

Logging started [2018-03-08 08:40:02]
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....iV.Ua!Fn..#6.nr.............(..k......_]B.....`....E.[$.Ey........~...'..X*...].ki.:K.T....?2......Ixi..........@.[..04..C.B.o.k.)J.......#Q../...!..8I.=..#L.(P...].k.U...84d...X..kZ.I..>#}Rb.. .Z/....2..j.z...1....?...H8.....q...8).XZ.R...HD{...07.n.h.L..b...........h.......^l.h...a.B..{OR.M..w{.. .!........E..."I..bf..M.A.2.s..J.L.......q...wp..@5"B=6w..bfiV......4.('DV......f..H.zD.<...R...).\..*..Bt.|O{..h.....r....b..... m..O.!C.Y....>.....)7.K@..D.L!!XY..nNp."Z\...b...7]H.ECt...t..~.~...>..x.............v.......j...... ....u...|w..&...2..........j..oM;s..jx.&y.P..{N.A....U.i..}...oB..x].2....M2
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'....].+..)..W..................;t..V....+.:>...qz.H.p.P1.R\BU...%...oac5...<.<[..+...\..@.e.r+._....RP7...+./.u.....pW...-b.n.......x.(U.K....q..~.%w....g\8..^..X.q.M...{d(......3..y.._3k.x..@.....K"*_Yq.d.C...g{D...M.....Y.......F.=.F.g...f>..<.d.h..D.....o.....6.?..#..1.V.cF..l...xVnr.5h.....r....AP.-.7..vFY.....7........q.%....~K.....L.#.~.....S..m.G...2.7..ht....G..^.xX@....@..#aI5.VT!).,:C.4.s.)...f..wI.Y...5...S.-.p.g.....gO....c...J....)..fJrO.*..3r.@..`d$e..|...D..Mz!.......h.b..V{.OMK..x..Z..g..vnJfHDEG".]....^=.x.f.S.'...r.......(.]...v+.........J.....T.z.^.Wx...........x.Y ....I..z.E........K...... ...[.f.B.@...66...%..i.@..pq.p%... ......>|....0....r|..X:..0.Q.Q.\....vz..G.N...vyd)...........h?Zq...........[|...<K;..0~....+hKW.Ud.......|T.].H....7.....5....%...:.K.!...v.?..N..i..|.W..^i..j5m.q...<.......$..)....x..M..~7...n......wm XN.......6.4...y.fS..s..#-..8.......h.\fc.F..y....v....y.....dQ.j.S.K*.`#U....e.X.:A.E..<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'....X...... z.<"c-.Hi%.u.....@>R']-m..&.PG....<40..S1...!.5...@..h.x.L.\...<J.t}...?.^&aB.[..[.m.....fey....o...o.}U.^.3.2.....v......d........({9.Ye.!.;...v2.OQ....R.>...o&f$......".V.M=/...A...'-G.....B1..F.:.9.qe...sM.......g...w...gE......WLH.....E..m;..[B.ia..%.A.F..S...c.A.X...}..M....{....).Z......^..p`...*CL........:......4...(_).....U..u..B...`>.s.O..ot.8P.HV.~..>..0..._A3F..#...nUD...a..!.>.....b/.L..hd.;{.c....W.}..Vw.w\9...6........;q.._lm...:.......^w=]....hzh,eW~}}W.........f..x;..n....+.<....Kk5..T...qM..rO.f>....O..{...#LXQ...c]....2..(.#....w8KcB..=[.......z.y.N..NSYI.t..z%..J`........T9................a.y..,E..2.......X.......=8......C.se".9..L...m{~...tl....p9Y..gdB..l:...L.)..u^.u.O..o.L.!..A..am..s....t..@..6tOTzB.....]G.\...q.......7...M....(.>d...X...:..9...q#...%.....s...... 9x....%.i...d..|..f...'......g.o.....).X..8k...c...]/N...R}.Em.....)..=... ....D...R.*.....u..B/. ....~..i...%%1.x.c$g...x.r...>..2..<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC........*.G*-..+v.).z.z.u`..I...Y
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.,.._...6Q.:...............<..5...W;...2J....c..Pm.&...[..$$...h. .........P..'.....PAC...uN*D..a.9......o...x.(2.4....iHy..7.Y|r..b.=.s...$.&...Qm.Uz.D..]...9..].:Mv.c&.Ys....n...lD.....A{w...."*~A..'*.-..... ...&.9.g....)D.D.......r...^M.<...-./$n.>Ya....Z....T.3DI;.`..D{@...5...s;.(S.."...>t2.S\.}.I...R.Ofo.azo..).v(.b..Q....k:....#w...d..i.;l...Y."{.+..j.....c.....*.~..=....a..,...T..N..t.`..#.J...=.N?...+....y.T. .].W.[E..H...=*Y.Jj...GY.m".E.......@.!,'.Y.[....]?{.........&9.O....L.z........=.._.D .L.}j..R_m....?d@6........?....;{O.....a.:..CBn.8..............O".u......V./.............z..x.....{...w.d}_.V...D.B..z...'.....&7..I`.....9....`.....s..>....].........t.L..D..8$R....v_go...:3..8=.p...Y.......|5.-..Z7..j.:.......B....n....%.9.u....M._z.!..[.y.'.VO..d.t.DPQ}........p..6..s~.X...c.[K.k..h.c\..~m..U2.+...../.+....E._......6._FL.vz.#.8`.!.x...ii......5Y..p.HI>....f.Q..[..~.)......2BdQ....B..O.?...[..y. "h.v...?.c..k1....<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....Hc..:k........Q....f..5.YO.0
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....q..a..*.#...._K..O..;.^.....
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.}..{.Ki"!.y.....f..p..t..L..........5.0..$UW.f+..?.5..I..+.;D...Y.,q..i.....F.....$.\<.t.Bu....E......kcK..H..8.....OZ.M_-R.8.n.......@....v(l[ &.mfy*..)..sc-.Q.P..s...R....3....7.r.3VM.3.=. B..S.......fp#..~.R%.Sn..k}..E-...R.F......<.q.C....&}=.@........%......kUJ..)+.J6%....6M..Wc..../.FJ....F\..2.U...w...e..I..p.J....Nt2T....t.KB....:.V.]kb...Ji../F".V...~.[......v....mQ..../..L..WD.2FP..Zx>.`N.6.xQ.e.B.:..q...#..i"..LTmq...:ul....`....}N.i.=.........3.%.....)t.y...(...L..}g..........y.;>.....R....L..~.(5I.1....I.I.P..qf.DZO..k.U...V....,...D9"-l;1...?'u.......v.+.F..3b.k...&.....x>H_..o.I..3........*..|.i..!......4..j......}..l||..~..._.......JF:.Z.*..9Dr3.Z.a#L.y.$J..E..*!.n...g.+./|.....T.xk4.T;.O...1.[..v.....y.............)7d$.......Q<P....F2....5)..k.$&.s...o......F.?W|..Dli.....V.:o........oH.c.k...fj.....*X........].1br...D@pu........Z..... y'.Q.f...Y.$.\.U.....1D&...-.W.SY.*.7o8x..n.b..i.....p.!....ww.......})u.nN..L<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..'..((g.....mNQ.t.....hn.y.F'A.0...>..I.........5.W.....3...I......9...q.EBB........-.Q3&[..c."a......D.W...$...A.p...=....Cd.^g.qEm.7.r..v^.V."..R8...p.Z...g~0..R..W...g....".W...]... .xM...`)+..KT&.@.1....,..;..@C~F....C.~..W_ ..)...#.Z...L..[...:G...'.......n>.........%.Q...x....|5..Hz......-l~......B.+SRo.<.w...e).>.Nd..$...lD..6`."0..d.&0x......c&O.G...7M.:..|yd........B.%[0..k...5'./.+.+{M....wu6Cd.1m..%.%.i..T.9}....n..mS..=r.....0.v....`....<D.L.=r........[.V5..vU..".`5B.k..$...z.(.j.}zN.....$=.P..{.R2.@.H...N...x..pV.+.u...e......=...l..ez.0..../Z.~... ...j......, ..........N|.k]...]......V.+|.....].9..H....BA{bN.6...1Y...S..Y..K.+.b'<x...4...F..w.SeV...K..C8..AG.F'.e.j....~..<.{n.F.J#.rA..Z.%6&.N....{.]..7.w,...&Z...W.......G.U.q.?.....9.....^..V%+.....5..J.....\...ut.l....:...{...j.ij.R.{..u.I.].......L....f.m.t...........$.)s.Y...U.D.H%"Om.!........|%....`.$*...E....A....K....bJIp.N"Z{?...5/..f......q.......]I.....'Ia<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC..........b...5..?>.2...O........
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'......:...>..p.h..^.....N-...b.Q../"E#a..f........zm..$.......ou.O5.K...dj....J...Q....l.*.YT,t..^..i:..BMFb.[G=-;r..1.1.8.J.6..2..n{U..+.=.....R.I...+U...X.9@..O.UEC..eC... ....M.|F......C.C.g..S`_..<3ugZ.........8..i..c.......L...r|..{.....B4c........ci....$jE.F.d....~....P....{4.s{Y.(...-..1....v.Y..@..k............,......Ts'.Lv.<;...s...`...tECp...e.K]... eW.5..JKZ.......~.#..).......w.NOV.."@......hP..~X.d....Ct......P.U.Q...m.M."Q....h..P..8...J.!...d.....I..o#.~....d.',.$qm.Q.d.ll>...2.....Z....M."N...5.........|Y$....$..........u.t9B...R....g_s6..?...z.-....>\......t.@.;T..=S..*..Rw......6*...c..J.....;...>j....._...U.@q..i....Q.gJ...g..5s..1WiV..F.Z...Y....g.c....J..W..(.Z.J...NKW..-"!..6=..Z..j...n.nzF..c.z....C-&.Bq.OD.&Ail.`.[@4#>........:w{.H}]cM....t..........Rf`i..-..L.^-.%.[....p..L.zF.......C.Y..`....#....v.\.............../.K.C..%.....e[`.$z....//.......,....:_.. ....D..U......p....p..(......s..._..g......K.....x..<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.d$.2......\....5.1..o..U...*M..D.4.....%.RE||]ZbR..h!..././......g.P.!yz.G9w$.9...7...............}7S..,t.x..<,..u7.{>.{...b...-.........\..V.....<.......]P.6G.n...'..J......-J].......)....6<..e"......Nr..u...m." "R......nZ..R..A.u.....F...(....i...C....}.....nt..G....U.cI........................k.Z(b.2..\.w [...@...mS.i.eL..-D..+.r.........7...._...".0.%:.6q.&yi..j.vi...P.. ...#....9...&v..qr.#WZ....*...9ft.....o...J9.7. ..#..}3.d...vR..W.~....0/..'7R...%..|.....E.)..-%...z.....UkqZ.4..&..9.........rH...E.(2....8S.."f!.Y...2.39Ml5....P6....\Q3.....:..s........."....W..b...Xy|(...mx.U..(.YI..~._.;...{..|..,.1.Q....R. >V.....!Su..7.K.5.....|..f.... .....AO<)..?..4f1.'.`*.U{>..#I;......X .>..0..{JS..1C.;9,g..~..,.....TC.:0.&J1.X...^s.Q...X...x/..R...k)+....JH..m.ql}..pR..A.......A......S....a.....`...}.._.de.v....M>.......Ip.FF..y.hU...:|...4Nkj.....e...........f.;\6s.pj.f..B6..8..XS..M...l....^n....B......l6...f..CN..G).w6k.e.@I8$.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.K..Zn*..;o.O....-.n)?(........q.z....j....~...u.yj..D....dr...$}..".\..Wv....c..A.S-.{[.i]>&...5].jH..kF.}....b4...H...[.....S.j.X+...~.(..3......#....07.Rc.nD.>(.h_........SG..j....9..>..1..0x./:.....#C.6p.L.....8............5.EO.c.d.J.=............Q...w.y..>.....5y....Iu#.C._..@S...#Cq.f.... 64.b`.....M...YG.f*........i...M.N.....F6.I.....].E.'a..k...P...,.F,.1.dg..'..Qv.^y.>)m..Z....E. ..r..Bk.TJ.0q.A.G..$....7.v....O.&<7.(..(...%....l..k.%B..........8....z.5G.Y.......4$c{.>.n.....?.b--. ...~}...p.....J..2r.$.........[,.l...,..K....Tb.>D.'.c.ZGa..z....e..q(......~\R/.....Z0..ak......3}...3.<FE.R....$.+.3...I}....>_V......F.....a&#.....(.1b.Os.q$..Exmd..m...\'...../.Z...<....0.>moV...].@...A)h'..z.....K.n%...3.c..X../o6 Q(.Dc..#G..J...1L1..m.o....%.W......i......G.%y.$...>......b.W=.P.OX...&b.rq.t....P..C :..ec..x.b.@.$d.I.J4^K.A.g..... H.;....;'........z...Rw\....w.....).Hi....!.q..F.`..)..;}.."^Z..Y..^...a......12.\..........A<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'......b........Y..jZ0..=.$....X*4.....(C-.x.\......4~...z.>....'rT.>...[..Mdf..D.......M.nR.g...N.{M.\N..5P..C....kk...n.O...G.%...v.{5..>@..k.}X..t:_....qPHa".+..Xx...SB.......E".....6.........}.^..Z......>.H.(.L4..Xq......7.........N':/...!.g.....Hs..+`...p.g.b%.~.....HR.f9.f .../+.o/.jc..k...b...[....a..J3../5.X1.-.;5.^........sg.........F>D=..B..bz....y..XGfL..3...Ri....bY/.G..O.)..z..;]...x..z![..1R&..c.G.6.....F.#=....j2...S.N..........5.0.Or..&.\Y.g.W.K.....3U..#.]w....w.....!........O.pU`5.wP.....vXzb*.......?x.?E....>..*.......8u..#^.Fj...=..j`..Z..C.w.r7.O..`...X.%7{..X....b.2.[...3+...}lm0F.'...........6...Vl.....8..a{.D..~.m..\..wHZ....%.l..-\.`.`r..J(q.....>.{.Z...1..../.H ..M9[.j..'.Q...../$U.2.<.w....D.'......k...x...h..H.z.E`q.....2..L\..J...v.op.l...T....L.|Wi.X...y..'I4(3.......Vlk..[..SR.1#.....H.PPl.y(.Y_..n.#^......xu..a+..ws.5...TU....!.-;{..a..I..I.....H..........'A.u,.%.K...._..F+.HH..!.ri..f.6..W.....m.V..<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..@...Q=f...i=..........h..E$Ra.;.{..h........FW.1&.............?....'..N.(.{..a...t.....MX.W..t....s....5>..r&....C.~q.t....).&.a.....\......4G...>.e.h..p'..K...4.2.5ARJ...4f.0...".ns^.......>#.+.n.gW6#3...n.Y/.n.Wn#.CrE.keB..2.4.'..v.l....^r.t.\...G.z.z......U?.H....L..+~..9K..l.+.<.}.*....7..$....(|S.Q..j.D/"8e.....e....#.y..F.e.GiK..,......8...+...66.l..... .H.W.p.q...1o.i....G...}........+].n.....#..g...:D.......k4~..[.Pj..?.AS.;0..ok..\.k....%_T....i.,krb.h.....>.K..*TTu..&..D.....j..?.h.B...7.7t..D|......c.;1..q).E.......9.eq9G].e.Pr..O..7........i#0&....b.Y+.......)S..r......e..p..t..v'd.......(5.....2..4.i.q.+.=...z.bi.n.X....../..R.j0...m.a...K<Lw...yn\.].....}{.b....)Q+...............eo.Kr.D;A.s0....f........~:B..p1...&..m...~(....1...@..$.....)3..........p.4 .-X...Z.W..7.'.9....t...M.C.7..;.q.*.aRZ..8..kx.`...<1\'+..n.U...w...k.^...`..L..O5I..rU./.z..w.K..YH..1]O..En.9}.b....k.[Eg....+.r7...Zl.A..B6z.......4H.9..".*Vru...<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'................+.\<.....N..q.81*0.<....Ns!...g%..]...Y4.:-../R7...m.^.....V...j....;G.w7p....}K.......I*..6.)...N.Jep..~....z.px..6+...V2U..>....k..\....I...ZI...h...."KU...;%U....._hc.j.u.4K;.U."../J..t*.YB..52p.!}.9.yW.J..:-k.#R...*...n.......^.....NE.>.b......n;.........{..]R.....3n.s.M.H).1....H.>5S.D6..f........$3.....}~.j.X.=....W..J.TH..Jg..L9.../nc...G....gyysKGx2..?...f.{.&.. ...l..6t.[....x..t.^,...d...y..].i....Q..yGhh...v..G3)!$..eiM.R##..m......)..L.~b..t...4]..V..X..\pl.....m..x1...x..zE.?...Z..?z.....\...x...g......*.;px../:+Oo..3....{Z!...v..Gr.|....u..*.._m...f.....S.#F..G0{>,o....4..Lb....v.".s..|..>.....yk.. .bd..Gu?.....Y...R:.....F#..E..l.....B..w...\...F.E?...)...0....).4H..l_..Aj38.5....$@]..BcWT.J.c....i;.......F...$=,MHbb....X.....8(.......2.a`...}.y.....r.4x.I.....%./1.].....Sv...j.NF.%....f...p..,...........?..`C..G.i..mL...Hs-.S.p...`...yn/...KA.;Y......)..!..5...6............ku.px.ZT=^hO.).............. <!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC......\..F..U..]........4C.>H.U..
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....&..d.!.TY_........l...K...ZK.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..........J..d['$..2L...1+m7....9...........J.'Q.hZ.....1.>.@R.....&@.k.P.<B.g......k=...-`....{....O5):z.:.S....1q.,b...' -qy.-Av.).d.C..?.z.<.....A...QC&,..R9K.?.63.a..uT-..Rp.1u..v.K.`..Q.6i.......x.c.......]..j<..\.6...=.LCfi.......39..j]e..<H=.fG....T..!..&..2....7..;J./.bM..o.&..Gw.5..{.|...^...q[...I........u.5.y.-{.7..l....m^..........H-y"3....(.{...._L.....<. ....j....I'i....4E.y..b..y.Z0...*r..|j......._x.S..sN>L.O...,rS...=.tHp....Ux.(/....v_.8 ..3...f\..$.A..#6.DX.N...Z0.. ...L....-.DUO.<..."ia2.o{...vR.mg.!J....P..n..).1...T.-..OFZ.a....q..x..W>F..\.(k..[@.1....f".R..v9R..\. rP..L..d..o..X.....O..............pc..u....}i. .Tjb.b.^h.3(.....I6m..Mu.......=@.m.C.\..Votlz...G..Q....Q....8X....._h5.... .%!T..........B...b....39.......|M...a..p..`.....fP...ZC.....I.0"+q....).k.Wbgk...._.x.....{.:1xG..(.;.......u?.5K%.X.}ZE....{...U.m......y.......O........L..p.*(....7...A.t.?..q..~.....U}}.;....B..... ...`...._..L.n.~.....;.._.<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.......2.z<..Ynk..).9.p..m..|....
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.].r{..]]l.1..~.....m.........s.........v<u.../."...d";.$...9U.==FUJb5.09E.1..a.....G.m .Y...0=S.....A...5.:...I.#..^.-,....^...........o..m..:.Y...N.....]}.....Q`.QCh..Dz...c.}.(.Be@..a_q..@.U...y{D..6Kg...H.(.....>.p..qD....@.........lT^....m.'....Vv.........-.R....X.o.*..a........~..U...b...)........JJ.4:%".@a........>....C..wj'............l.^....... .S6.......y..r`,k....w~.f....k..h.0.J....V...p..4.....l..^l.t....4...$....Hb...f.yi.....Q...nu..F.............w.v.NH.....n.2...'d.X.\P...b.vC...e.I/.Y+.....{|4~;.=f..lB.... h....ZK..wK.$..u"..u..'....P&...'.....:.:......\.c..S..}.t.}.Tp'...T.vxxL.L..Y..J.x......A..C...LL+.PS.....#.b./...vU.../....f...l.8S.F....C.IEh...&...9UP0.!.)....<.}.bf.EV........[.@.'D....;.+...!.V.D.{.YjD..(...<..!....!8..S\I....:...(.IJ.....L...e.....y...,........;.D....D:....o..|Gf..i2.`*...q....Z.7..c{4P.qll.f..<-l.^{6j...x..xRK..wf..3m0+...9e.V/...o.%.tL....p....|8.....?.^...F.....E..pJS..|..*/...&#!;...U<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.......z~..9.........OH..&....W.k
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.9....*..."<.X>..S,.r..L...M..g.:.O..s.2..U..&L.R...B(..............l.Od..ZXTT."~].....|...>Cw/....F.UN.B...5...V......,ye....w....1.......$|l.M.^<nNAk....z.....n.;w.?...KH/HT?;.M...V.......)A.j..../$...._'s^...|...g....g.nD>rm.R.:.M.Q......ES|.....8l....../.g.(.|....o...t.A4...q..-.>P.,@z...*...1.*.ld.......4.h.w9..w.L..k..9.(.3Yt.:NfN.E.....Cx...Op{..I...X"sS.V.n..IA.....g}.............B......;G..).>5..Lm..A...OQ.h.^a....P.n.z`.....N9....R/.A...$l...O.v...nf.@..........{...k.Et.d..l..@..;3..?|..)......;h......qJ.........zb...Q.'BsP..]...1..f.a.I....-Ll.........Ll./t........Fy(}..U{........PMu,]...P.6..]..g..kf_d.v.".....9.=z8N.....o..m.E.j...........ds.;@D.....u....|.......\...$*....;...zp.{.O....\..U....IB.7.*.L]f]............EN.>h?......h........p....H.v[...5K...d..r.!.....K.E.......Gg...}$6...G.....?/f....P.v..aER.3,..C..I..A-..F.)...........*.....{.?E..8..u.p.qY>...I.....1.pw%....NY...._....QFh...}).1...n.:...(7..V6....@.D.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.Z....gc....t.j..<..X.......j......l%.`Q...^(..].....3u........c.>.....i.......Z....H...A.....m.8.{......w...u.OH...n.=...%#..a..x|I.....!..........h....tG...+../.-?Ha..m3."..}.0....k._..b(...AGYO.Z+....0.v....UP<....c:V.F_r....*.Z._.>.'../cn..Z.S.bD.@.M.D....k..8..lKf..{.Q.......-(=b&.'&k...*X...............i...`./5iD[}.].zY.........q......7...J..=0.<.xm...M...6I.u.(.n..r.....R.2....B.u..rF..5.....X.)...09e.Y.RF....<......c.j.6U4.h..!J....z.w.g.qQ..I.......#.~...=...o...d....x..;..R3.=9>.....]2.l..*.P..=.yjg...J1.).H]^T.......3=..Z.q..|...]..''/!.CC..m....TN.X...f..".......|;+..V..A.-.|"...w.....(_..x..}W.....u..]...Vg2...&.j.|.?..I.....OK8...-?$...X..........t..M.&.>Uo..w:.R...x.)....O..H....C..<.F.t..~a7....m...pK@..R.a..!.....W.(=r.0U,.U.|..o....H.N..r(4w..@............. x.1..._nG..~B...N....0.K...I...H.X2?n.LC................n._..U.$..f.....jK..Q.+..sx/.c...(..L..<.......duq....+5.7u.....E..gW}.G..*[....v..hm.'L..7Si.W.w..-..<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC......E.H.z..d.....\..P_...r....H
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.<|..n.-..hVU9......W..B.f.o....|....._|...Jv.......m......8...V.^.f.#C.Co.A..f}X.G.E .....OP]..Z.Lg..J...o.1{.[... M.)B.t..A......})...........y..]3S...-.DeQ..........d.<...c{y...2...5..Y.Y....A.^...]%\I,k(......)L.=CO"}...h\F.}.fv....m..7.`.,dF.......;.$..:..o.<...2...../..yD..,C...'. "`...GJ.Y{..g...._:..Nx.G..`.k.5.u.F............Y%z.x...J-w.t h...A....(oC.p.z..-GN.AMH...{Rkcu..}}.h.c..f...4...M.q..9.4.x..W..r`...^..nwX.DD.s..c..A`..........T..m.l^....d...L]t.e....&.X..P..t.Y...^..a...G.....D..e.......9{h....j..-...^...._.....r*......C..Z.9...+9...._.>~r...|..#53......~9n ~C...b..$.5........\...aU.`;.`..?2!r.T......2\+......9.p{..O.y[....N..j.'k...:...v.[.)m.\.........+.L...O/\|y*...,...N.V2....9..c5?...s...p........oc........_..C.fUr!G.......i.....:(w8,y...]d..9Cu)h.k.L.h......ll........(....u|)..Ap.W...C.'...r.<...9>t..:K,...6z..{.g._>.i...oU...W.~_.4........T{n...q+..V'.@.+.!.i._Q....:..m....w......JU...S.Ry.V..L.V.....M..^.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'......|Q..N......L...0...gIX]@...(..-T,..2.6....u.S..ni..._/.Gg.R..t!...>.bEc9N......J......T.... ^...."......e|<<:.......W.SMj .E..0..~...........l....h.RO.vh...Rs..k,N...duv.....C..s>....i..9..{.....{m.O.T;..H.)V..&\.5..,..@n.}....{.&..|R...=...........e'.....|.W.....'..!@S.V.V../.k.l.-bI.|.'....5...S.m@.hn....f.(....Nq.U............y....7P;..s_.Z-....,T..:3...y,............A.V&.II.r...e...A..ZZ.~..]..z..3.....8*g.u.Z{{.C..{W....EbG<...JO.!.Su<r... ......o#..~:g.;.....M..~7.!...T.......'......E...BGfW..q..6F.`G.....dD6Zpy.H.<.T..%TYL.[..<Y..n..}.O.<...).+..@..f....3..D.V)9^....w5.......o....S.......;X"..N..p.:..X.6..s9...:..6....o\.`.. ...m.7...Ij..o....nUMfO..P.P..y..?4........j..U.....v......[5..~h...R...R...4...Z`..R.-j.....~...\.z.6..&Cq&.Z._..,...........$..x..>...l.z...QV...";.5..A.-0....V..\.....scX"c=S........&.../..Lu...rp.MuT..l`}HX.......P.'..I$.i.h.......G.Oe.o.e...@.....+.....&]...."...g...~l.M}...Q...7.{...+.<.y.F<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'."Jr`...{,^......7...7..C.o..D..'...\..z!3'!. O...}Kd.%.U...\x.j`.*...../hD.[._~.k..].......tB..U._..7ofU.7....Lr../.P8...`.E..Z.Y.2....i...{...N..+.7........b.H.I..(\.h19%7..[.0n.uO....i.$.ob".....n0(.Q....G.p...]....;.. .A_r.La...&...c.W<.._hN&z....y~.nhp%5..g.q..+9..g.-.1..@...y...<}V.n..L......9o.<}.......k...^wf^....F......Q..m;..liN5../.....(.M..GEb.-.Zu.>@^i..v.B.fL[.[...R>;W...~......D.N0.........9. ...L.B....!.....d.l!w.5.X....:......d7.3q}RE".......9..<.X.y..T....W,x).az..N.f)..._.Ry.$(o.PC....[..U...,.x....l.....pBu~.y...Q..T.......*.T..7.....S.>..P.|..z.I].f....<.?..Y..Yk.E.'N...U......e...........:..W.Wh..g....f].B.,1..j%%...M....P\..^.g#..h......[I..eA.K...:....q....lJ..Q..5y.q...I.S...EM.q\\...&..![$/(.~....!I.~..a..X}.......g...a.....D..w ..+j.d^m@....{""S...4.D.....m.Xe..t.E.%.....mU..o.~.o........U....p.18.,...A.j. Zo.Pt.u..T..I.M.$........^.Co...7K=..$..hv.LA....y!.._....R^_S.{..Sx..Ju...p7.R.^2...ro....c...y{.!<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....}...,...K9o&....)...2J..#?M.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.5.W.7PW.p..E....B...[...K."*....._....-..U'b...6..Z,....W...1TY.:.O,q b4ef..\.......}.D..l..E].\/...n<.......^....`..[..i..^.cf...v...\......jO{d..^...fc...-k.......<..O.ad..p.T.c.c.t..qE.5..1..w@).A.6.a..S....M...C9S 7+.3FLc.O...[)..mu:.....D.......&...O..B...5T.......&.Z.^.C....0z.6..2J.....@.}....n1..(|I..d...99..C..-...|....GU67.((..G..=d.h.w.s.`1..o4.~'/....u%`..33...5......'j,......u....y...l.....B..}...uH.......{.g.a.....U.yT.@5...!.....t...E.#..0.....5..."h..Cf.L)tD.......E.....GRz.{6.&.....?~5.N.L'.. ..o...t-o.E.`.).........NT..........q..-.n.=Av[.....$....N..5......r.]...e...=Ml7.~...2..V..'..9.0.E>.mBQ......i...w....].WS......D(..t...gjp|.D.k....5.b}a/.U..G...ceD.Y....c...v.....thd..SX..{...xs}n....rEu.H....O.7.'..TT.......`...'....<y....c..z...M...G....-r../.P.|H..c...46Z..{9Q.7...L....\.5..B..:.....t...x.F.I*.G`...I.7QF.......;...3.^..x*..|.....FrZ..Vk..y....)......P.Rd.|..Pv...Wp.9........]....%.%.........p,S../W5.D<!SNIPPED!>
